"gender","ethnicity","birth","grade","star","read","math","lunch","school","degree","ladder","experience","tethnicity","system","schoolid","id"
"female","afam",1979 Q4,"1st","regular",553,523,"free","suburban","bachelor","level1",5,"afam","11","17","178327"
"female","cauc",1980 Q1,"1st","regular+aide",590,557,"non-free","rural","master","level2",12,"cauc","42","80","178383"
"female","afam",1980 Q3,"1st","regular",548,493,"non-free","suburban","bachelor","probation",2,"afam","11","24","178394"
"male","cauc",1979 Q4,"1st","regular",558,578,"free","suburban","master","level1",5,"cauc","12","36","178408"
"male","cauc",1980 Q1,"1st","regular+aide",524,532,"non-free","rural","bachelor","level1",8,"cauc","32","66","178463"
"female","afam",1979 Q3,"1st","regular",533,529,"free","rural","master","level1",13,"cauc","5","7","178489"
"female","afam",1980 Q2,"1st","small",475,523,"free","suburban","bachelor","level1",9,"cauc","22","51","178509"
"female","cauc",1980 Q2,"1st","regular",480,484,"free","rural","bachelor","level1",12,"cauc","15","39","178524"
"male","cauc",1980 Q3,"1st","regular+aide",544,510,"non-free","rural","bachelor","level1",20,"cauc","31","65","178555"
"male","cauc",1980 Q1,"1st","regular+aide",456,542,"non-free","rural","master","level1",9,"cauc","34","68","178657"
"male","cauc",1980 Q3,"1st","regular+aide",604,584,"non-free","rural","master","apprentice",2,"cauc","15","39","178666"
"male","cauc",1979 Q4,"1st","regular",445,495,"free","rural","bachelor","level1",7,"cauc","21","50","178678"
"female","cauc",1980 Q3,"1st","regular+aide",492,479,"non-free","urban","master","level1",12,"cauc","26","59","178697"
"female","cauc",1980 Q1,"1st","regular+aide",579,653,"non-free","rural","master","level1",13,"cauc","38","74","178719"
"female","cauc",1980 Q3,"1st","small",651,627,"non-free","rural","bachelor","level1",3,"cauc","37","73","178731"
"male","cauc",1979 Q2,"1st","regular",477,481,"free","rural","master","level1",13,"cauc","40","77","178750"
"female","cauc",1980 Q3,"1st","regular",564,545,"free","rural","bachelor","level1",8,"cauc","36","72","178762"
"female","afam",1980 Q2,"1st","regular+aide",412,449,"free","inner-city","bachelor","level1",35,"afam","11","30","178989"
"female","afam",1980 Q1,"1st","small",459,512,"free","inner-city","bachelor","probation",1,"cauc","18","45","179007"
"female","cauc",1980 Q2,"1st","regular+aide",533,572,"non-free","rural","bachelor","level1",6,"cauc","36","71","179020"
"male","afam",1978 Q4,"1st","regular+aide",448,486,"free","inner-city","bachelor","level1",35,"afam","11","30","179046"
"female","afam",1979 Q1,"1st","regular+aide",485,490,"free","suburban","bachelor","level1",19,"cauc","11","21","179088"
"male","cauc",1979 Q1,"1st","regular+aide",514,510,"free","rural","master","level1",9,"cauc","34","68","179105"
"female","cauc",1980 Q3,"1st","regular",571,549,"free","rural","bachelor","level1",12,"cauc","32","66","179113"
"male","afam",1979 Q2,"1st","regular",456,500,"free","inner-city","bachelor","probation",0,"cauc","11","32","179132"
"male","cauc",1979 Q4,"1st","regular",540,572,"non-free","rural","master","level1",13,"cauc","41","78","179159"
"female","afam",1980 Q2,"1st","regular+aide",564,562,"non-free","urban","master","level2",11,"cauc","13","37","179198"
"male","cauc",1979 Q1,"1st","regular",462,479,"free","rural","bachelor","level1",8,"cauc","36","72","179231"
"male","afam",1980 Q3,"1st","regular",451,456,"free","inner-city","bachelor","level1",5,"cauc","11","16","179241"
"male","afam",1979 Q2,"1st","regular",460,532,"free","inner-city","bachelor","probation",0,"afam","18","45","179262"
"male","cauc",1980 Q1,"1st","regular",505,545,"free","rural","bachelor","probation",3,"cauc","24","56","179295"
"male","cauc",1979 Q4,"1st","regular+aide",590,553,"non-free","suburban","bachelor","probation",2,"cauc","22","51","179304"
"male","cauc",1980 Q1,"1st","regular",629,627,"non-free","rural","bachelor","level1",16,"cauc","8","11","179360"
"female","cauc",1979 Q4,"1st","small",505,532,"free","rural","bachelor","probation",1,"cauc","14","38","179430"
"female","afam",1980 Q2,"1st","small",490,515,"free","inner-city","bachelor","level1",4,"afam","11","33","179484"
"female","afam",1980 Q3,"1st","regular",419,408,"free","inner-city","bachelor","probation",1,"afam","11","28","179515"
"male","cauc",1980 Q3,"1st","small",471,535,"non-free","rural","master","level1",15,"cauc","41","79","179531"
"female","cauc",1979 Q4,"1st","small",590,612,"non-free","rural","bachelor","level1",21,"cauc","24","56","179575"
"female","cauc",1980 Q3,"1st","regular+aide",527,510,"non-free","rural","bachelor","level1",6,"cauc","36","71","179625"
"female","cauc",1980 Q1,"1st","small",564,512,"non-free","rural","bachelor","level1",14,"cauc","39","75","179663"
"female","cauc",1978 Q4,"1st","regular+aide",590,545,"free","rural","bachelor","level1",39,"cauc","9","12","179670"
"female","cauc",1979 Q3,"1st","regular+aide",465,532,"free","rural","bachelor","level1",9,"cauc","34","68","179691"
"male","afam",1980 Q2,"1st","small",485,470,"free","inner-city","bachelor","level1",6,"cauc","11","15","179708"
"female","cauc",1980 Q1,"1st","regular",492,507,"free","rural","master","level1",9,"cauc","6","8","179727"
"male","afam",1980 Q3,"1st","regular",527,529,"free","inner-city","bachelor","probation",5,"cauc","11","27","179755"
"male","cauc",1980 Q2,"1st","regular",540,545,"free","urban","bachelor","level1",20,"cauc","6","9","179774"
"female","cauc",1979 Q3,"1st","regular+aide",564,592,"non-free","suburban","master","level1",13,"cauc","22","52","179802"
"male","afam",1980 Q3,"1st","regular+aide",516,512,"free","inner-city","bachelor","probation",17,"afam","11","14","179819"
"female","cauc",1979 Q4,"1st","regular",439,470,"free","suburban","master","level1",23,"cauc","11","21","179830"
"male","cauc",1980 Q3,"1st","small",571,612,"free","rural","bachelor","level1",13,"cauc","35","69","179851"
"female","afam",1979 Q2,"1st","regular+aide",471,488,"free","suburban","bachelor","level1",19,"cauc","11","21","179918"
"female","cauc",1980 Q1,"1st","regular+aide",471,497,"free","rural","specialist","level1",18,"cauc","39","75","179936"
"male","cauc",1980 Q3,"1st","regular+aide",488,500,"non-free","rural","master","apprentice",8,"cauc","4","5","179979"
"female","afam",1980 Q2,"1st","regular+aide",516,549,"free","inner-city","bachelor","level1",24,"afam","11","27","180044"
"male","afam",1980 Q1,"1st","regular",482,538,"free","inner-city","bachelor","probation",0,"afam","18","45","180127"
"female","cauc",1979 Q2,"1st","regular",512,515,"free","rural","bachelor","level1",16,"cauc","39","75","180141"
"male","cauc",1980 Q3,"1st","regular",509,553,"non-free","rural","bachelor","level1",11,"cauc","23","55","180187"
"male","cauc",1980 Q1,"1st","regular",512,545,"non-free","suburban","master","level1",19,"cauc","18","46","180271"
"male","cauc",1979 Q4,"1st","small",651,676,"non-free","rural","bachelor","level1",7,"cauc","30","63","180278"
"male","cauc",1979 Q3,"1st","small",428,477,"free","inner-city","master","probation",2,"cauc","22","53","180393"
"female","afam",1980 Q3,"1st","regular+aide",553,549,"non-free","suburban","bachelor","probation",2,"afam","11","20","180443"
"male","cauc",1979 Q2,"1st","regular",527,578,"free","rural","master","level1",11,"cauc","8","11","180460"
"male","afam",1978 Q3,"1st","small",477,507,"free","inner-city","master","level1",36,"cauc","22","53","180491"
"male","cauc",1979 Q4,"1st","regular+aide",471,538,"free","rural","bachelor","level1",31,"cauc","36","71","180504"
"male","cauc",1980 Q3,"1st","regular",463,538,"non-free","rural","master","level1",8,"cauc","10","13","180521"
"male","cauc",1979 Q1,"1st","regular",457,497,"non-free","rural","master","level1",13,"cauc","40","77","180544"
"male","cauc",1979 Q4,"1st","regular",527,562,"non-free","rural","bachelor","apprentice",2,"cauc","42","80","180551"
"male","afam",1980 Q1,"1st","regular",478,502,"non-free","suburban","bachelor","level1",11,"cauc","11","20","180576"
"female","cauc",1980 Q2,"1st","regular",540,542,"free","rural","master","level1",13,"cauc","41","78","180620"
"male","cauc",1978 Q4,"1st","regular+aide",501,520,"non-free","rural","specialist","level1",18,"cauc","39","75","180648"
"male","cauc",1980 Q3,"1st","small",501,526,"free","suburban","bachelor","apprentice",13,"cauc","22","52","180665"
"male","afam",1980 Q1,"1st","regular",495,578,"free","suburban","bachelor","notladder",25,"afam","11","23","180687"
"female","cauc",1980 Q3,"1st","regular+aide",490,507,"free","urban","master","level2",11,"cauc","13","37","180729"
"male","cauc",1980 Q2,"1st","small",492,578,"non-free","rural","master","level1",16,"cauc","41","79","180750"
"female","cauc",1979 Q4,"1st","regular+aide",604,553,"non-free","rural","specialist","level1",18,"cauc","39","75","180758"
"male","cauc",1979 Q4,"1st","regular",530,532,"non-free","rural","bachelor","level1",32,"cauc","9","12","180823"
"female","afam",1979 Q3,"1st","small",524,578,"free","inner-city","master","level1",36,"cauc","22","53","180875"
"male","afam",1979 Q3,"1st","regular+aide",536,493,"non-free","suburban","bachelor","level1",20,"cauc","11","17","180891"
"male","cauc",1980 Q2,"1st","small",469,505,"free","rural","master","level1",11,"cauc","23","55","180940"
"male","afam",1980 Q3,"1st","regular",430,433,"free","suburban","bachelor","apprentice",2,"afam","22","52","180953"
"male","afam",1979 Q4,"1st","small",564,529,"free","inner-city","bachelor","notladder",26,"afam","11","33","180999"
"male","cauc",1979 Q4,"1st","regular",651,592,"non-free","suburban","master","level3",18,"cauc","12","36","181015"
"female","cauc",1980 Q2,"1st","regular",629,592,"non-free","suburban","bachelor","apprentice",2,"afam","22","52","181037"
"male","cauc",1980 Q1,"1st","small",471,535,"free","inner-city","master","level1",36,"cauc","22","53","181072"
"female","afam",1979 Q4,"1st","small",590,549,"non-free","inner-city","bachelor","level1",8,"cauc","11","28","181079"
"male","afam",1980 Q1,"1st","small",492,490,"free","suburban","bachelor","level1",16,"cauc","11","17","181167"
"male","cauc",1980 Q2,"1st","regular",571,518,"non-free","rural","bachelor","level1",8,"cauc","31","65","181196"
"female","afam",1980 Q3,"1st","small",492,535,"free","inner-city","bachelor","probation",1,"cauc","18","45","181259"
"female","afam",1980 Q1,"1st","regular",462,479,"free","inner-city","bachelor","apprentice",2,"cauc","11","30","181280"
"female","cauc",1979 Q3,"1st","small",488,507,"free","suburban","bachelor","level1",9,"cauc","4","4","181306"
"male","cauc",1979 Q4,"1st","small",579,562,"non-free","urban","bachelor","level1",18,"cauc","6","9","181334"
"male","cauc",1979 Q4,"1st","small",527,532,"non-free","rural","bachelor","notladder",6,"cauc","21","50","181350"
"male","afam",1980 Q1,"1st","regular+aide",459,490,"free","inner-city","bachelor","level1",6,"cauc","11","22","181391"
"female","afam",1980 Q3,"1st","regular",436,433,"non-free","inner-city","bachelor","probation",1,"afam","11","28","181417"
"female","afam",1980 Q4,"1st","regular",447,474,"free","inner-city","bachelor","apprentice",2,"cauc","11","30","181432"
"female","cauc",1980 Q2,"1st","regular+aide",604,562,"non-free","rural","bachelor","apprentice",2,"cauc","19","47","181452"
"male","cauc",1980 Q3,"1st","regular",519,542,"non-free","rural","bachelor","level1",12,"cauc","32","66","181499"
"male","afam",1978 Q4,"1st","regular",488,567,"free","inner-city","master","probation",5,"cauc","11","29","181510"
"female","cauc",1981 Q1,"1st","small",558,592,"non-free","rural","bachelor","level1",13,"cauc","12","35","181551"
"female","cauc",1980 Q1,"1st","regular",466,493,"non-free","suburban","bachelor","level1",5,"afam","11","17","181601"
"female","cauc",1979 Q3,"1st","regular",509,523,"non-free","rural","bachelor","probation",0,"cauc","40","77","181626"
"female","afam",1980 Q3,"1st","regular",444,493,"free","inner-city","bachelor","level1",37,"afam","11","31","181643"
"female","afam",1980 Q3,"1st","regular+aide",521,584,"free","inner-city","bachelor","level1",24,"afam","11","27","181674"
"female","cauc",1979 Q4,"1st","small",629,676,"non-free","suburban","bachelor","apprentice",13,"cauc","22","52","181688"
"female","cauc",1980 Q1,"1st","regular",527,535,"free","suburban","bachelor","apprentice",3,"cauc","22","54","181713"
"female","cauc",1980 Q3,"1st","regular+aide",487,486,"non-free","rural","master","level1",11,"cauc","24","57","181721"
"female","afam",1979 Q3,"1st","regular+aide",478,497,"free","inner-city","master","level2",33,"afam","11","16","181739"
"female","afam",1980 Q2,"1st","regular+aide",471,479,"non-free","suburban","bachelor","level1",20,"cauc","11","17","181773"
"female","cauc",1980 Q1,"1st","regular",629,584,"free","urban","master","level1",3,"cauc","7","10","181791"
"female","cauc",1980 Q3,"1st","small",590,549,"non-free","rural","bachelor","apprentice",0,"cauc","19","47","181834"
"male","afam",1980 Q1,"1st","regular+aide",530,526,"non-free","inner-city","bachelor","apprentice",5,"cauc","11","28","181872"
"female","cauc",1980 Q3,"1st","small",604,545,"non-free","rural","bachelor","level1",21,"cauc","24","56","181882"
"male","cauc",1980 Q2,"1st","regular+aide",524,535,"non-free","suburban","master","level1",6,"cauc","25","58","181900"
"male","cauc",1979 Q4,"1st","regular+aide",629,627,"non-free","rural","specialist","level1",18,"cauc","39","75","181912"
"male","cauc",1979 Q4,"1st","regular+aide",571,612,"free","rural","master","level1",11,"cauc","37","73","181960"
"female","afam",1980 Q2,"1st","regular",477,518,"free","inner-city","master","level1",32,"afam","11","33","181998"
"male","cauc",1980 Q3,"1st","regular+aide",540,549,"free","rural","bachelor","level1",39,"cauc","9","12","182026"
"female","afam",1980 Q2,"1st","regular",477,451,"free","inner-city","bachelor","probation",2,"afam","11","28","182156"
"female","cauc",1980 Q2,"1st","regular+aide",536,601,"non-free","suburban","master","level1",13,"cauc","22","52","182172"
"female","cauc",1980 Q1,"1st","small",629,592,"non-free","rural","bachelor","level1",8,"cauc","42","80","182209"
"female","cauc",1980 Q1,"1st","regular",540,572,"non-free","rural","master","level1",11,"cauc","8","11","182224"
"male","cauc",1979 Q4,"1st","small",629,627,"non-free","suburban","bachelor","level1",20,"cauc","17","41","182262"
"male","cauc",1980 Q1,"1st","regular",477,526,"non-free","rural","bachelor","level1",10,"cauc","29","62","182287"
"female","cauc",1980 Q3,"1st","regular+aide",579,526,"free","rural","bachelor","notladder",23,"cauc","38","74","182297"
"male","cauc",1980 Q3,"1st","regular",507,497,"non-free","rural","bachelor","level1",23,"cauc","3","3","182362"
"male","cauc",1980 Q2,"1st","regular",483,545,"free","rural","bachelor","level1",19,"cauc","31","64","182382"
"female","cauc",1980 Q3,"1st","regular",466,472,"non-free","suburban","bachelor","level1",5,"afam","11","17","182409"
"female","afam",1980 Q3,"1st","regular",442,436,"free","inner-city","bachelor","apprentice",1,"cauc","11","22","182426"
"female","afam",1980 Q3,"1st","regular+aide",521,510,"free","inner-city","bachelor","level1",10,"cauc","11","32","182459"
"female","cauc",1978 Q4,"1st","regular",471,505,"non-free","urban","master","level1",8,"cauc","26","59","182550"
"male","afam",1978 Q4,"1st","small",436,484,"free","inner-city","bachelor","level1",4,"cauc","11","32","182566"
"male","cauc",1980 Q3,"1st","small",604,601,"free","rural","master","level1",7,"cauc","36","72","182618"
"female","afam",1980 Q1,"1st","small",436,456,"free","inner-city","master","apprentice",21,"cauc","11","26","182641"
"female","cauc",1980 Q3,"1st","regular",533,523,"free","rural","master","level1",5,"cauc","39","75","182683"
"female","cauc",1979 Q3,"1st","regular",571,529,"non-free","inner-city","bachelor","level1",14,"afam","22","53","182699"
"female","cauc",1980 Q2,"1st","small",519,549,"non-free","rural","master","level1",11,"cauc","23","55","182732"
"female","cauc",1980 Q2,"1st","regular+aide",651,627,"non-free","rural","bachelor","notladder",23,"cauc","38","74","182830"
"female","cauc",1980 Q3,"1st","regular+aide",651,653,"non-free","suburban","bachelor","apprentice",1,"cauc","28","61","182857"
